id,place_id,comment,sentiment_score
18302,144,"Site touristique 144 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18303,2803,"Site touristique 2803 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18304,3789,"Site touristique 3789 was fine, but it didn’t blow me away. The activities like 'Ski', 'Camping', 'Randonnée', 'Sport nautique' were decent, but service could be better.",3
18305,4658,"Site touristique 4658 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18306,1453,"Site touristique 1453 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18307,3399,"Site touristique 3399 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18308,937,"I enjoyed parts of Site touristique 937, but it didn’t live up to the hype. The views were nice, though.",3
18309,4619,"I loved visiting Site touristique 4619! The activities like 'Shopping', 'Artisanat', 'Photographie', 'Gastronomie', 'Camping' were amazing, and the staff was friendly.",5
18310,4931,The wide range of activities at Site touristique 4931 made my visit unforgettable. Highly recommend it!,5
18311,2478,"Not bad overall! Site touristique 2478 has potential, but the facilities need a bit of work to really shine.",3
18312,2358,"Site touristique 2358 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18313,1342,"Site touristique 1342 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18314,4178,"Site touristique 4178 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18315,582,"Not bad overall! Site touristique 582 has potential, but the facilities need a bit of work to really shine.",3
18316,4581,"Site touristique 4581 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18317,2686,The wide range of activities at Site touristique 2686 made my visit unforgettable. Highly recommend it!,5
18318,1884,"Not bad overall! Site touristique 1884 has potential, but the facilities need a bit of work to really shine.",3
18319,2392,"I loved visiting Site touristique 2392! The activities like ""Observation d'oiseaux"", 'Méditation' were amazing, and the staff was friendly.",5
18320,2118,"Site touristique 2118 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18321,475,"Everything about Site touristique 475 was perfect—the views, the activities, and even the opening hours were convenient!",5
18322,4834,"I enjoyed parts of Site touristique 4834, but it didn’t live up to the hype. The views were nice, though.",3
18323,4314,"Site touristique 4314 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18324,845,"Site touristique 845 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18325,950,"Site touristique 950 was fine, but it didn’t blow me away. The activities like 'Shopping', 'Gastronomie', 'Baignade' were decent, but service could be better.",3
18326,1117,"Site touristique 1117 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18327,1131,"Site touristique 1131 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18328,3816,"Site touristique 3816 was fine, but it didn’t blow me away. The activities like ""Observation d'oiseaux"", 'Pêche', 'Randonnée', 'Méditation' were decent, but service could be better.",3
18329,994,"I loved visiting Site touristique 994! The activities like 'Pêche' were amazing, and the staff was friendly.",5
18330,2614,"Site touristique 2614 was fine, but it didn’t blow me away. The activities like 'Sport nautique', 'Pêche' were decent, but service could be better.",3
18331,162,"Site touristique 162 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18332,857,"Site touristique 857 was fine, but it didn’t blow me away. The activities like 'Gastronomie', 'Sport nautique', 'Camping', 'Ski', 'Surf' were decent, but service could be better.",3
18333,1520,"Not bad overall! Site touristique 1520 has potential, but the facilities need a bit of work to really shine.",3
18334,2505,"Site touristique 2505 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18335,2405,"Site touristique 2405 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18336,3290,"A wonderful experience at Site touristique 3290. Great for families, with lots to do and beautiful surroundings.",5
18337,2201,"Site touristique 2201 was fine, but it didn’t blow me away. The activities like 'Baignade' were decent, but service could be better.",3
18338,4865,"Not bad overall! Site touristique 4865 has potential, but the facilities need a bit of work to really shine.",3
18339,2083,"Not bad overall! Site touristique 2083 has potential, but the facilities need a bit of work to really shine.",3
18340,1528,"Site touristique 1528 was fine, but it didn’t blow me away. The activities like 'Pêche', 'Sport nautique', 'Artisanat' were decent, but service could be better.",3
18341,874,"Site touristique 874 was fine, but it didn’t blow me away. The activities like 'Camping', 'Photographie', 'Méditation' were decent, but service could be better.",3
18342,2099,"Site touristique 2099 was fine, but it didn’t blow me away. The activities like 'Shopping', 'Méditation' were decent, but service could be better.",3
18343,3390,"Site touristique 3390 was fine, but it didn’t blow me away. The activities like 'Pêche', 'Artisanat', 'Surf', 'Randonnée', 'Sport nautique' were decent, but service could be better.",3
18344,2387,"Site touristique 2387 was fine, but it didn’t blow me away. The activities like 'Photographie', 'Méditation' were decent, but service could be better.",3
18345,831,"Everything about Site touristique 831 was perfect—the views, the activities, and even the opening hours were convenient!",5
18346,1656,"Site touristique 1656 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18347,4072,"Site touristique 4072 offers a pleasant experience, but some areas could use improvement. Worth a visit if you’re nearby.",3
18348,1416,"Site touristique 1416 was fine, but it didn’t blow me away. The activities like 'Photographie' were decent, but service could be better.",3
18349,2873,"Not bad overall! Site touristique 2873 has potential, but the facilities need a bit of work to really shine.",3
18350,818,"Everything about Site touristique 818 was perfect—the views, the activities, and even the opening hours were convenient!",5
18351,4069,"I enjoyed parts of Site touristique 4069, but it didn’t live up to the hype. The views were nice, though.",3
18352,44,"Site touristique 44 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18353,3007,"A wonderful experience at Site touristique 3007. Great for families, with lots to do and beautiful surroundings.",5
18354,184,"Site touristique 184 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18355,4817,"Not bad overall! Site touristique 4817 has potential, but the facilities need a bit of work to really shine.",3
18356,3540,"Everything about Site touristique 3540 was perfect—the views, the activities, and even the opening hours were convenient!",5
18357,1381,"I loved visiting Site touristique 1381! The activities like 'Baignade', 'Randonnée' were amazing, and the staff was friendly.",5
18358,3503,"Site touristique 3503 is okay for a short visit. Some activities are fun, but I wasn’t fully impressed.",3
18359,984,"Everything about Site touristique 984 was perfect—the views, the activities, and even the opening hours were convenient!",5
18360,2500,"Site touristique 2500 is a must-see destination. The location is stunning, and the accessibility for handicapped visitors was a huge plus.",5
18361,1103,The wide range of activities at Site touristique 1103 made my visit unforgettable. Highly recommend it!,5
18362,1244,The wide range of activities at Site touristique 1244 made my visit unforgettable. Highly recommend it!,5
18363,2419,"A wonderful experience at Site touristique 2419. Great for families, with lots to do and beautiful surroundings.",5
18364,4435,"Not bad overall! Site touristique 4435 has potential, but the facilities need a bit of work to really shine.",3
